Actual_Heart_Rate,Predicted_Heart_Rate
148.0,132.74
145.0,134.39
147.0,134.07
135.0,130.86
139.0,132.79
130.0,134.7
140.0,133.07
164.0,130.15
168.0,130.52
155.0,131.55
158.0,130.65
176.0,130.17
171.0,131.93
161.0,130.07
167.0,129.68
173.0,133.07
169.0,132.03
170.0,131.4
149.0,132.15
149.0,134.08
135.0,136.27
125.0,135.07
127.0,137.43
127.0,132.44
126.0,134.65
124.0,134.98
121.0,133.97
120.0,135.18
130.0,134.71
128.0,138.21
135.0,135.06
138.0,135.25
140.0,134.62
159.0,133.83
144.0,136.05
128.0,136.88
114.0,133.48
117.0,134.13
122.0,134.78
118.0,134.79
121.0,136.11
119.0,134.88
119.0,135.04
119.0,133.53
113.0,133.23
133.0,133.8
124.0,133.59
127.0,135.0
127.0,135.17
115.0,131.39
122.0,134.96
121.0,135.63
108.0,133.63
111.0,133.02
128.0,131.58
131.0,132.56
119.0,132.87
128.0,134.06
140.0,133.5
146.0,133.91
154.0,135.39
162.0,135.52
161.0,132.82
149.0,132.81
136.0,130.1
122.0,128.54
136.0,130.2
119.0,133.41
128.0,136.09
132.0,134.15
128.0,134.56
142.0,135.2
142.0,136.01
130.0,135.13
129.0,135.56
129.0,134.09
136.0,135.71
148.0,135.85
142.0,135.94
114.0,139.85
131.0,139.73
145.0,139.6
160.0,139.5
160.0,139.49
167.0,139.31
162.0,139.57
169.0,139.63
159.0,139.74
143.0,139.74
141.0,139.69
143.0,139.54
144.0,139.49
144.0,139.58
146.0,139.65
145.0,139.61
146.0,139.65
145.0,139.53
145.0,139.63
146.0,139.78
147.0,139.65
147.0,139.55
146.0,139.49
146.0,139.5
147.0,139.58
147.0,139.57
147.0,139.52
146.0,139.43
147.0,139.58
146.0,139.63
148.0,139.61
147.0,139.65
149.0,139.55
148.0,139.4
149.0,139.35
151.0,139.43
149.0,139.44
149.0,139.31
150.0,139.43
149.0,139.61
149.0,139.55
149.0,139.42
149.0,139.36
150.0,139.29
150.0,139.1
98.0,139.83
127.0,139.24
136.0,139.32
136.0,139.02
143.0,138.96
139.0,139.11
142.0,139.03
144.0,138.82
146.0,138.85
133.0,138.94
140.0,138.48
143.0,138.68
142.0,138.77
146.0,138.59
145.0,138.56
146.0,138.34
148.0,138.32
145.0,138.36
130.0,138.93
142.0,138.6
146.0,138.41
147.0,138.2
146.0,138.31
148.0,138.25
146.0,138.33
147.0,138.15
148.0,138.16
146.0,138.19
144.0,138.12
149.0,138.27
147.0,138.28
150.0,138.17
149.0,137.96
127.0,138.11
144.0,138.08
146.0,138.06
137.0,138.14
149.0,137.97
150.0,138.03
116.0,139.22
133.0,138.71
142.0,137.61
147.0,137.77
142.0,138.24
143.0,138.3
146.0,138.12
146.0,138.05
147.0,137.99
147.0,137.68
144.0,139.03
143.0,138.73
145.0,138.3
145.0,138.22
147.0,138.1
146.0,138.15
140.0,138.96
143.0,138.48
145.0,138.06
146.0,137.83
148.0,137.79
147.0,137.88
147.0,137.95
145.0,138.22
147.0,138.19
147.0,137.91
148.0,137.77
146.0,137.77
146.0,137.6
148.0,137.8
146.0,137.9
146.0,137.92
145.0,137.6
145.0,137.61
146.0,137.69
145.0,137.83
145.0,137.72
141.0,138.63
138.0,137.72
145.0,137.68
144.0,137.56
145.0,137.78
144.0,137.81
143.0,137.66
141.0,137.54
143.0,137.54
137.0,138.22
138.0,137.52
144.0,137.49
149.0,137.57
145.0,137.39
134.0,138.34
142.0,137.46
145.0,137.41
146.0,137.29
130.0,138.34
142.0,137.69
143.0,137.32
148.0,137.01
148.0,137.29
146.0,137.4
136.0,141.17
156.0,136.99
160.0,136.74
161.0,136.86
163.0,136.9
163.0,137.07
163.0,137.08
165.0,137.08
166.0,137.07
167.0,137.14
167.0,137.16
167.0,137.12
166.0,137.22
166.0,137.36
167.0,137.42
167.0,137.42
168.0,137.41
167.0,137.4
165.0,137.3
164.0,137.26
168.0,137.26
168.0,137.32
168.0,137.41
168.0,137.34
169.0,137.29
167.0,137.11
168.0,137.25
167.0,137.25
167.0,137.25
168.0,137.28
167.0,137.28
168.0,137.38
169.0,137.56
170.0,137.36
170.0,137.13
169.0,137.23
168.0,137.39
167.0,138.77
167.0,139.21
168.0,138.71
167.0,138.37
168.0,138.17
169.0,137.84
168.0,137.59
168.0,137.53
169.0,137.44
167.0,135.87
167.0,137.74
167.0,138.58
167.0,138.04
168.0,137.84
167.0,138.65
167.0,138.52
168.0,138.17
167.0,137.66
167.0,137.65
166.0,137.62
167.0,137.85
167.0,137.95
167.0,137.03
169.0,137.78
169.0,137.55
168.0,137.13
167.0,137.05
168.0,137.04
167.0,137.19
163.0,137.41
168.0,137.53
169.0,137.57
168.0,137.51
167.0,137.45
167.0,137.65
167.0,137.67
167.0,137.63
169.0,137.68
168.0,137.43
169.0,137.31
169.0,137.16
170.0,137.2
169.0,137.11
170.0,137.02
169.0,137.06
169.0,137.1
169.0,137.17
169.0,137.05
170.0,137.06
170.0,137.1
170.0,137.2
169.0,137.14
169.0,136.95
169.0,136.99
170.0,136.88
171.0,136.95
171.0,137.31
173.0,137.92
173.0,137.62
174.0,137.45
173.0,137.31
174.0,137.17
175.0,136.85
126.0,138.86
135.0,138.52
142.0,138.71
149.0,138.87
148.0,138.41
150.0,138.2
147.0,138.33
145.0,138.47
148.0,138.57
151.0,138.1
152.0,138.14
151.0,138.16
152.0,137.77
152.0,138.02
152.0,137.9
154.0,137.87
152.0,137.91
154.0,137.74
152.0,137.94
154.0,138.04
156.0,137.91
154.0,137.72
156.0,137.69
154.0,137.81
154.0,137.86
156.0,137.73
157.0,137.63
157.0,137.63
156.0,137.42
157.0,137.49
157.0,137.53
155.0,137.35
156.0,137.42
159.0,137.53
159.0,137.37
156.0,137.46
158.0,137.4
157.0,137.51
161.0,137.27
157.0,137.36
157.0,137.2
160.0,137.11
157.0,137.07
158.0,137.28
158.0,137.01
160.0,137.49
162.0,137.13
160.0,137.19
159.0,137.03
164.0,137.01
167.0,137.35
167.0,137.1
168.0,137.08
171.0,137.1
173.0,136.86
171.0,136.9
171.0,136.83
170.0,136.88
171.0,136.85
170.0,136.9
167.0,137.07
167.0,136.93
168.0,137.09
167.0,137.04
167.0,137.22
168.0,137.35
170.0,137.34
169.0,136.8
169.0,137.0
167.0,137.07
169.0,137.19
169.0,136.86
168.0,136.99
168.0,137.01
169.0,136.75
169.0,136.89
169.0,136.81
171.0,136.96
172.0,136.91
169.0,136.9
170.0,137.24
169.0,136.65
170.0,137.01
170.0,136.84
172.0,136.83
171.0,136.89
171.0,136.88
172.0,136.75
169.0,137.28
170.0,136.79
170.0,136.85
169.0,136.58
168.0,136.89
168.0,136.73
169.0,136.74
168.0,136.34
169.0,136.13
168.0,136.71
168.0,136.73
167.0,136.62
155.0,136.78
165.0,137.02
169.0,137.0
169.0,137.54
170.0,137.7
171.0,137.53
170.0,137.49
173.0,137.6
172.0,137.66
175.0,137.29
174.0,137.35
174.0,137.42
175.0,137.2
176.0,137.23
176.0,137.28
175.0,137.17
176.0,137.29
176.0,137.32
176.0,137.22
175.0,137.0
175.0,137.24
176.0,137.09
176.0,137.09
178.0,136.81
176.0,137.06
174.0,136.54
175.0,136.77
177.0,137.0
176.0,137.0
179.0,136.97
179.0,136.51
178.0,136.88
178.0,136.67
179.0,136.8
180.0,136.78
179.0,136.99
178.0,136.89
181.0,136.81
181.0,136.9
183.0,136.27
181.0,136.88
181.0,136.7
180.0,136.69
181.0,136.84
184.0,137.29
184.0,136.59
184.0,136.55
183.0,136.7
183.0,136.63
183.0,136.55
182.0,136.74
181.0,136.82
182.0,136.78
181.0,136.15
181.0,136.76
182.0,136.5
182.0,136.37
183.0,136.42
183.0,136.08
185.0,136.6
185.0,136.45
185.0,137.95
187.0,136.24
188.0,137.01
186.0,136.15
184.0,136.1
185.0,136.86
184.0,135.82
182.0,136.12
184.0,136.53
185.0,136.59
184.0,136.6
185.0,136.36
186.0,136.27
185.0,136.36
186.0,136.18
186.0,136.39
186.0,136.16
185.0,136.31
186.0,136.36
186.0,136.34
187.0,136.14
187.0,136.4
185.0,136.48
187.0,136.55
186.0,136.39
186.0,136.19
186.0,136.18
187.0,136.11
187.0,136.16
187.0,136.19
187.0,136.28
187.0,136.26
188.0,136.03
189.0,136.21
189.0,135.72
189.0,135.62
132.0,139.28
140.0,138.81
143.0,138.66
149.0,139.01
149.0,138.79
151.0,139.08
151.0,138.97
150.0,138.93
150.0,138.84
152.0,138.92
150.0,139.0
145.0,139.17
145.0,139.15
147.0,138.95
150.0,138.96
154.0,138.84
152.0,138.85
149.0,138.79
152.0,138.64
150.0,138.79
153.0,138.78
154.0,138.59
150.0,138.8
155.0,138.79
155.0,138.78
153.0,138.64
152.0,138.77
156.0,138.69
156.0,138.72
150.0,138.69
151.0,138.74
150.0,138.67
155.0,138.49
151.0,138.41
151.0,138.49
153.0,138.62
147.0,138.73
149.0,138.74
153.0,138.4
150.0,138.59
153.0,138.64
153.0,138.52
151.0,138.42
151.0,138.2
155.0,138.46
155.0,138.6
152.0,138.24
153.0,138.54
150.0,138.49
149.0,138.12
154.0,138.13
153.0,138.17
156.0,138.27
158.0,138.27
161.0,138.22
157.0,138.33
159.0,138.09
159.0,138.18
162.0,137.94
158.0,138.04
158.0,138.26
161.0,137.97
154.0,137.92
161.0,138.5
166.0,138.27
162.0,137.96
160.0,138.18
160.0,137.79
158.0,137.85
167.0,137.77
164.0,138.08
159.0,137.83
161.0,138.04
160.0,138.08
160.0,138.0
159.0,138.05
156.0,138.07
154.0,138.39
120.0,140.56
133.0,139.39
153.0,138.02
155.0,137.79
157.0,137.94
157.0,138.08
155.0,137.93
154.0,137.78
158.0,137.76
156.0,137.72
159.0,137.73
160.0,137.87
156.0,137.86
158.0,137.66
161.0,137.76
164.0,137.7
163.0,137.7
158.0,137.42
157.0,137.78
160.0,137.46
163.0,137.47
162.0,137.53
105.0,139.73
121.0,139.64
133.0,139.65
130.0,139.17
123.0,139.52
122.0,139.43
124.0,139.36
128.0,139.25
125.0,139.28
129.0,139.13
127.0,139.15
125.0,139.18
127.0,139.23
126.0,139.5
137.0,139.22
122.0,139.37
119.0,139.2
124.0,139.17
125.0,139.18
121.0,139.2
123.0,139.16
123.0,139.15
121.0,139.2
121.0,139.25
124.0,139.17
123.0,139.12
123.0,139.08
126.0,139.06
127.0,139.11
131.0,139.21
125.0,138.99
125.0,139.27
134.0,139.18
127.0,139.24
125.0,139.06
127.0,138.99
126.0,139.07
128.0,139.1
131.0,138.96
132.0,138.96
132.0,138.93
132.0,138.79
127.0,138.91
132.0,138.85
133.0,138.86
127.0,138.77
128.0,139.02
131.0,138.76
127.0,138.82
127.0,138.88
131.0,139.03
127.0,139.14
133.0,138.8
133.0,138.79
131.0,138.66
130.0,138.74
128.0,138.82
129.0,138.75
129.0,138.63
130.0,138.7
132.0,138.66
130.0,138.59
129.0,138.6
131.0,138.5
132.0,138.53
132.0,138.66
133.0,138.65
131.0,138.55
128.0,138.77
132.0,138.65
136.0,139.09
137.0,138.61
134.0,138.53
130.0,138.29
128.0,138.46
130.0,138.36
129.0,138.32
130.0,138.34
131.0,138.38
128.0,138.43
127.0,138.44
123.0,138.5
129.0,138.47
128.0,138.43
132.0,138.38
139.0,138.58
135.0,138.49
130.0,138.31
127.0,138.19
129.0,138.26
127.0,138.16
133.0,137.88
133.0,138.06
131.0,138.09
130.0,138.32
132.0,137.86
135.0,137.92
134.0,137.96
131.0,138.22
133.0,138.82
112.0,134.52
118.0,134.2
109.0,134.09
107.0,136.37
110.0,133.45
119.0,132.51
124.0,132.41
123.0,132.41
130.0,132.34
128.0,131.97
137.0,131.69
126.0,132.2
122.0,131.76
127.0,131.68
135.0,131.74
132.0,131.72
130.0,131.22
130.0,131.63
130.0,131.51
127.0,131.4
128.0,130.78
125.0,131.13
130.0,131.38
122.0,130.99
125.0,130.84
127.0,131.15
127.0,131.05
126.0,130.87
125.0,130.65
124.0,130.17
129.0,130.45
121.0,130.75
121.0,131.49
124.0,130.79
120.0,131.31
129.0,131.55
122.0,130.87
120.0,128.77
124.0,129.87
128.0,130.99
122.0,132.83
113.0,129.77
116.0,127.94
129.0,128.65
127.0,128.96
131.0,128.83
126.0,128.83
126.0,128.97
132.0,129.36
129.0,129.28
139.0,130.11
119.0,128.38
124.0,127.9
128.0,127.81
133.0,127.73
122.0,127.97
126.0,127.85
128.0,128.11
128.0,128.79
131.0,129.44
135.0,129.81
136.0,123.14
131.0,125.71
147.0,127.81
132.0,127.3
144.0,124.51
140.0,125.8
131.0,125.43
134.0,126.12
133.0,126.19
133.0,126.07
137.0,125.99
132.0,125.71
134.0,126.03
151.0,125.32
134.0,125.92
134.0,126.29
134.0,126.39
132.0,126.26
134.0,126.13
132.0,125.74
136.0,125.59
132.0,125.55
134.0,125.42
131.0,125.61
132.0,125.29
136.0,125.09
137.0,123.94
143.0,123.38
141.0,123.83
149.0,123.92
135.0,123.79
147.0,123.57
141.0,124.45
143.0,124.48
160.0,124.64
143.0,123.88
145.0,125.15
148.0,125.06
146.0,125.7
111.0,133.48
109.0,133.56
116.0,133.1
120.0,133.41
116.0,133.18
113.0,132.59
119.0,132.51
108.0,133.1
121.0,133.19
119.0,132.86
119.0,132.6
123.0,132.78
118.0,133.61
102.0,135.13
112.0,134.61
122.0,130.95
124.0,130.18
132.0,129.88
133.0,130.03
132.0,130.09
149.0,128.1
131.0,128.93
126.0,130.19
128.0,131.07
145.0,128.35
135.0,129.96
132.0,130.22
130.0,130.43
141.0,128.91
140.0,129.77
138.0,130.0
136.0,129.92
133.0,129.74
132.0,129.26
135.0,129.64
133.0,129.89
139.0,129.93
132.0,128.08
163.0,124.52
141.0,129.12
127.0,130.72
137.0,131.23
129.0,130.9
122.0,130.29
115.0,133.09
128.0,130.67
136.0,129.9
111.0,132.62
98.0,138.0
112.0,133.56
103.0,132.95
110.0,131.2
116.0,130.2
119.0,129.56
125.0,129.34
126.0,129.44
123.0,129.2
124.0,129.55
122.0,129.65
128.0,129.44
129.0,129.07
125.0,128.67
119.0,128.61
131.0,129.15
127.0,128.93
128.0,128.66
132.0,128.55
134.0,128.81
137.0,128.22
137.0,128.05
138.0,128.18
141.0,128.16
139.0,127.68
144.0,127.99
147.0,127.84
146.0,127.98
142.0,127.82
136.0,127.2
132.0,127.32
130.0,127.43
138.0,127.27
137.0,127.11
137.0,126.91
143.0,127.24
142.0,127.26
135.0,126.92
142.0,126.91
141.0,126.98
176.0,123.39
170.0,125.72
157.0,125.63
159.0,125.56
148.0,126.8
154.0,126.37
140.0,127.05
146.0,126.75
137.0,125.86
141.0,126.24
125.0,127.08
117.0,132.14
92.0,137.57
78.0,140.72
81.0,142.47
111.0,136.98
108.0,134.5
88.0,136.94
79.0,141.4
78.0,142.35
83.0,142.35
112.0,135.01
113.0,134.02
114.0,134.57
112.0,133.85
113.0,134.01
116.0,134.21
112.0,133.36
115.0,133.37
113.0,133.29
127.0,132.11
130.0,131.03
124.0,131.6
128.0,131.21
123.0,130.91
121.0,131.0
143.0,130.31
121.0,130.63
124.0,130.86
108.0,133.78
101.0,141.35
98.0,141.34
115.0,133.43
115.0,133.9
119.0,131.41
119.0,132.38
126.0,132.4
140.0,132.79
120.0,131.23
135.0,126.61
129.0,129.95
124.0,130.68
133.0,131.06
136.0,132.69
126.0,131.18
126.0,128.4
134.0,129.9
134.0,130.26
126.0,130.27
116.0,130.22
131.0,130.77
128.0,130.52
130.0,130.37
129.0,130.27
139.0,129.94
135.0,129.34
131.0,129.11
134.0,129.0
138.0,129.18
138.0,129.28
139.0,130.12
130.0,130.26
131.0,129.67
134.0,129.8
133.0,129.38
133.0,129.11
134.0,129.28
128.0,129.93
128.0,129.56
145.0,129.44
151.0,126.8
138.0,128.36
140.0,128.14
137.0,127.59
130.0,128.1
123.0,131.35
133.0,128.95
137.0,128.6
144.0,128.47
127.0,129.32
139.0,129.55
143.0,128.0
140.0,127.88
146.0,127.82
142.0,127.72
142.0,128.24
136.0,128.55
135.0,128.6
145.0,127.93
135.0,128.7
136.0,128.59
138.0,128.23
150.0,127.52
153.0,129.53
135.0,129.09
135.0,128.41
144.0,127.4
143.0,127.04
144.0,127.61
142.0,127.47
123.0,129.86
122.0,132.03
118.0,135.74
128.0,132.68
131.0,133.21
127.0,132.64
131.0,132.35
125.0,133.09
125.0,132.91
115.0,132.44
120.0,134.66
135.0,130.73
132.0,130.21
143.0,129.9
131.0,129.86
128.0,129.76
130.0,129.46
125.0,129.65
128.0,128.87
127.0,128.73
137.0,128.21
140.0,127.77
140.0,127.87
143.0,127.38
161.0,127.41
157.0,127.07
157.0,128.52
155.0,125.69
158.0,127.16
161.0,127.73
128.0,127.83
143.0,127.46
145.0,127.04
142.0,126.75
142.0,126.15
139.0,128.1
141.0,127.09
139.0,126.87
141.0,126.29
128.0,129.79
142.0,127.67
145.0,125.31
146.0,125.11
152.0,125.18
149.0,125.29
155.0,125.13
174.0,124.12
157.0,125.87
151.0,125.37
132.0,132.71
137.0,127.56
137.0,123.73
129.0,123.69
141.0,125.28
137.0,125.06
135.0,125.39
135.0,125.04
145.0,125.52
150.0,125.05
143.0,124.9
138.0,128.23
145.0,124.92
147.0,124.87
141.0,124.31
138.0,124.11
139.0,124.04
144.0,123.81
149.0,123.74
128.0,130.56
122.0,134.64
119.0,133.04
133.0,124.59
148.0,124.03
159.0,125.09
129.0,123.34
133.0,124.69
159.0,123.89
150.0,123.44
150.0,121.41
146.0,122.52
141.0,122.24
140.0,122.21
155.0,121.7
157.0,121.24
154.0,120.9
169.0,121.44
149.0,121.56
146.0,121.03
145.0,120.5
156.0,120.81
162.0,120.65
160.0,120.94
162.0,120.76
157.0,120.36
157.0,120.53
164.0,119.59
165.0,119.51
171.0,119.25
146.0,122.07
150.0,122.76
140.0,122.94
153.0,121.51
115.0,139.37
127.0,139.02
129.0,138.93
126.0,138.87
129.0,138.82
127.0,138.9
135.0,138.83
139.0,138.61
139.0,139.05
132.0,138.76
132.0,139.54
132.0,138.48
134.0,138.58
139.0,138.86
137.0,138.81
138.0,138.81
138.0,138.79
144.0,138.86
141.0,138.93
139.0,138.72
141.0,138.72
142.0,138.77
144.0,138.67
146.0,138.56
143.0,138.68
144.0,138.72
149.0,138.67
147.0,138.69
145.0,138.63
145.0,138.56
143.0,138.75
144.0,138.61
145.0,138.66
147.0,138.66
144.0,138.6
145.0,138.61
145.0,138.63
144.0,138.58
141.0,138.62
138.0,138.69
142.0,138.39
140.0,138.87
137.0,138.48
138.0,138.45
140.0,138.53
141.0,138.61
139.0,138.2
140.0,138.63
136.0,138.57
138.0,138.43
137.0,138.41
138.0,138.17
139.0,138.47
135.0,138.33
132.0,138.5
134.0,138.27
135.0,137.95
132.0,138.41
137.0,138.14
138.0,138.41
139.0,138.02
136.0,138.38
133.0,138.34
128.0,138.35
132.0,138.14
134.0,138.32
133.0,138.33
131.0,138.48
130.0,138.38
131.0,138.27
130.0,138.25
129.0,138.25
129.0,138.42
133.0,138.31
133.0,138.19
132.0,138.16
132.0,138.15
131.0,138.28
132.0,138.14
131.0,138.32
132.0,138.54
132.0,138.15
130.0,138.6
131.0,137.99
132.0,138.24
135.0,138.09
136.0,138.87
139.0,138.15
134.0,138.15
131.0,138.26
140.0,138.33
140.0,137.96
141.0,138.35
140.0,138.46
140.0,138.38
139.0,138.13
139.0,138.04
99.0,139.03
104.0,139.17
106.0,140.6
99.0,140.46
97.0,140.44
99.0,140.41
101.0,141.18
105.0,140.02
108.0,140.6
108.0,140.47
110.0,140.48
106.0,140.3
106.0,140.11
104.0,140.37
107.0,140.35
106.0,140.34
111.0,139.94
110.0,140.06
111.0,140.23
111.0,140.35
116.0,140.31
109.0,140.38
109.0,140.38
111.0,140.35
108.0,140.66
107.0,140.17
107.0,140.72
109.0,140.54
105.0,140.39
106.0,140.38
99.0,140.24
98.0,140.34
100.0,140.16
108.0,140.18
108.0,140.29
110.0,140.24
107.0,140.3
102.0,140.32
105.0,140.29
111.0,140.26
108.0,140.28
106.0,140.24
105.0,140.32
107.0,140.28
114.0,140.39
111.0,140.49
109.0,140.42
110.0,140.48
110.0,140.55
112.0,140.69
111.0,140.64
106.0,140.49
110.0,140.34
115.0,140.4
110.0,140.41
112.0,140.32
109.0,140.17
105.0,141.39
103.0,140.67
106.0,140.76
105.0,140.95
109.0,140.35
112.0,140.6
111.0,140.58
111.0,140.55
109.0,140.39
106.0,140.34
106.0,140.31
105.0,140.31
110.0,140.25
108.0,140.25
109.0,140.15
108.0,140.12
111.0,140.16
115.0,140.26
111.0,140.3
121.0,140.68
112.0,140.26
108.0,139.92
104.0,139.99
108.0,140.06
108.0,140.03
108.0,140.04
108.0,140.06
108.0,140.02
104.0,139.98
103.0,139.93
108.0,139.9
104.0,139.91
106.0,139.93
105.0,139.92
107.0,139.92
108.0,139.87
106.0,139.93
104.0,139.86
96.0,139.89
100.0,139.91
96.0,139.85
102.0,139.94
102.0,139.86
111.0,141.68
138.0,137.97
146.0,138.65
148.0,138.12
145.0,138.12
140.0,138.54
141.0,138.29
149.0,138.15
151.0,138.18
151.0,138.48
157.0,138.43
162.0,138.35
156.0,138.05
151.0,137.84
156.0,138.18
152.0,137.77
155.0,138.38
159.0,137.88
160.0,137.21
162.0,137.18
163.0,137.28
162.0,138.34
169.0,138.45
169.0,137.29
168.0,137.63
167.0,137.23
161.0,138.57
155.0,138.22
152.0,138.97
148.0,137.47
138.0,138.43
145.0,138.85
149.0,138.24
152.0,137.68
156.0,138.65
154.0,137.91
152.0,137.66
155.0,137.75
154.0,138.11
149.0,138.03
151.0,138.53
147.0,137.96
146.0,138.11
149.0,138.22
156.0,138.4
157.0,138.31
156.0,137.94
158.0,138.2
154.0,138.37
150.0,138.61
144.0,138.65
148.0,138.97
152.0,138.38
146.0,137.39
140.0,137.73
141.0,137.81
151.0,138.61
153.0,139.1
154.0,139.45
157.0,139.2
153.0,138.36
147.0,138.3
145.0,138.22
143.0,138.53
141.0,138.53
145.0,138.3
153.0,138.13
149.0,137.81
145.0,137.66
148.0,137.36
147.0,137.89
143.0,137.9
147.0,137.53
151.0,137.93
150.0,138.02
150.0,137.27
149.0,137.59
150.0,137.56
156.0,137.14
154.0,137.19
150.0,137.21
155.0,137.36
154.0,137.59
159.0,136.55
159.0,137.07
152.0,137.59
149.0,137.48
147.0,137.05
148.0,137.58
152.0,137.11
153.0,137.66
153.0,137.69
151.0,137.82
149.0,137.77
151.0,137.57
152.0,137.44
155.0,137.6
155.0,137.31
161.0,137.09
146.0,139.04
172.0,137.04
173.0,137.02
171.0,137.07
173.0,137.42
170.0,137.34
176.0,137.32
174.0,137.1
170.0,137.04
173.0,136.99
172.0,136.85
173.0,136.79
173.0,136.87
174.0,136.9
177.0,136.55
179.0,136.28
178.0,136.17
177.0,136.1
182.0,135.73
181.0,135.72
181.0,135.8
180.0,135.89
180.0,135.94
182.0,135.99
176.0,136.06
171.0,136.32
169.0,136.58
170.0,136.59
173.0,136.58
174.0,136.58
170.0,136.55
177.0,136.33
180.0,136.34
179.0,136.19
179.0,136.14
179.0,135.94
177.0,135.75
179.0,135.62
180.0,135.58
182.0,135.6
181.0,135.6
180.0,135.7
174.0,135.85
164.0,136.27
158.0,136.45
152.0,136.52
154.0,136.41
161.0,136.29
162.0,136.16
160.0,136.25
162.0,136.36
169.0,136.33
171.0,136.39
169.0,136.37
167.0,136.18
171.0,136.16
173.0,135.98
175.0,135.89
175.0,135.77
176.0,135.72
177.0,135.71
176.0,135.65
172.0,135.52
172.0,135.49
172.0,135.43
174.0,135.48
175.0,135.42
170.0,135.48
168.0,135.9
163.0,136.07
162.0,136.11
156.0,136.14
153.0,136.18
152.0,136.13
156.0,136.04
159.0,134.51
164.0,135.5
169.0,135.64
169.0,135.48
167.0,135.75
159.0,136.05
155.0,135.86
155.0,135.8
154.0,135.58
148.0,135.55
150.0,136.0
156.0,135.9
160.0,135.82
160.0,135.8
156.0,135.81
157.0,135.61
163.0,135.61
163.0,135.6
157.0,135.66
155.0,135.77
152.0,135.87
155.0,135.84
157.0,135.72
164.0,134.85
157.0,135.49
121.0,137.2
126.0,135.91
128.0,134.76
131.0,134.3
128.0,135.1
125.0,135.37
125.0,136.12
120.0,136.41
121.0,136.01
119.0,135.4
122.0,135.2
125.0,134.95
127.0,135.24
126.0,135.06
124.0,135.2
120.0,135.57
127.0,134.65
130.0,135.59
129.0,136.25
130.0,134.71
133.0,134.11
134.0,134.89
134.0,135.34
134.0,134.73
135.0,134.18
135.0,134.21
137.0,134.06
139.0,133.59
142.0,133.6
142.0,134.88
141.0,135.25
138.0,135.62
138.0,134.9
140.0,134.71
141.0,134.98
139.0,135.12
134.0,133.18
130.0,131.25
127.0,129.28
128.0,129.99
133.0,134.62
126.0,139.21
122.0,138.23
128.0,134.41
133.0,133.23
138.0,133.51
144.0,135.22
148.0,134.14
157.0,134.41
162.0,135.63
164.0,135.11
163.0,134.6
161.0,134.09
160.0,133.72
161.0,133.29
162.0,134.15
160.0,136.93
157.0,135.65
155.0,135.76
156.0,135.77
156.0,135.36
154.0,134.78
151.0,135.53
146.0,134.29
143.0,138.32
140.0,138.29
134.0,138.13
137.0,134.75
142.0,133.63
145.0,133.53
145.0,133.7
145.0,133.36
147.0,132.85
150.0,132.63
153.0,133.08
151.0,133.52
149.0,133.35
147.0,134.75
142.0,136.05
141.0,134.2
141.0,133.48
140.0,133.69
139.0,135.09
135.0,138.89
136.0,137.23
136.0,139.73
127.0,133.01
135.0,133.28
136.0,133.67
138.0,133.11
141.0,132.69
138.0,133.11
110.0,136.08
129.0,137.73
120.0,134.38
133.0,131.62
145.0,131.47
153.0,131.14
167.0,131.6
168.0,130.88
160.0,136.43
106.0,138.32
122.0,132.12
138.0,131.3
148.0,131.09
161.0,131.2
164.0,134.72
107.0,135.08
115.0,132.7
125.0,132.31
120.0,134.79
105.0,133.82
119.0,131.57
130.0,131.41
143.0,130.83
140.0,134.92
102.0,138.72
110.0,135.63
100.0,138.47
106.0,134.95
107.0,135.48
103.0,135.55
112.0,134.59
119.0,134.54
117.0,134.35
109.0,135.91
111.0,134.11
106.0,136.49
109.0,136.31
124.0,132.88
128.0,132.62
139.0,132.28
138.0,132.3
138.0,132.48
136.0,134.84
108.0,134.29
120.0,131.43
130.0,132.18
143.0,132.01
138.0,132.18
105.0,137.03
112.0,134.41
125.0,132.31
134.0,132.15
128.0,135.56
138.0,131.83
145.0,131.94
107.0,135.16
121.0,130.98
135.0,132.78
130.0,132.77
99.0,136.8
102.0,136.11
111.0,135.33
118.0,134.18
115.0,136.98
107.0,136.72
97.0,139.84
107.0,140.1
113.0,137.49
120.0,136.77
133.0,135.85
128.0,137.24
120.0,139.08
116.0,139.87
130.0,138.63
139.0,138.7
133.0,138.91
138.0,138.64
152.0,138.77
148.0,138.61
142.0,138.5
147.0,138.5
152.0,138.77
158.0,138.62
156.0,138.82
162.0,138.43
166.0,138.19
166.0,138.09
160.0,138.14
168.0,138.34
182.0,138.88
178.0,138.42
167.0,137.92
162.0,138.05
156.0,137.89
158.0,138.1
164.0,138.07
180.0,138.21
174.0,137.97
167.0,137.93
168.0,137.69
159.0,137.52
166.0,137.62
169.0,137.63
173.0,137.5
169.0,137.42
166.0,137.32
170.0,137.31
163.0,137.34
176.0,137.11
186.0,136.81
178.0,136.98
167.0,136.78
164.0,136.9
175.0,137.1
173.0,137.08
179.0,137.18
182.0,137.23
179.0,137.01
182.0,136.97
186.0,137.1
181.0,136.87
183.0,136.96
188.0,136.85
188.0,136.66
191.0,137.0
188.0,137.07
186.0,136.9
187.0,136.86
187.0,136.4
183.0,136.39
182.0,136.49
182.0,136.63
168.0,136.94
166.0,136.49
164.0,136.55
166.0,136.35
173.0,136.56
